match_id,t1,t2,winner,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,odds,date
279106,1120,11985,True,0,1,2,4,9,6,8,2,0,2,3,0,0.9259259259259258,2023-10-26
303093,1001,4915,True,0,1,6,5,9,2,8,2,0,-1,1,6,0.28820598006644516,2024-02-29
183793,2355,120,False,5,4,7,6,0,8,3,1,2,,-8,-2,0.27521008403361347,2023-04-22
319771,13576,12064,False,5,6,2,8,9,1,0,1,2,-1,-3,-5,0.7319437296277235,2024-04-12
85524,6675,8127,False,2,8,1,0,4,5,3,1,2,-1,6,3,0.49388067312595624,2022-04-15
130631,628,2355,True,3,4,2,7,5,0,1,2,0,2,5,5,0.8,2022-09-08
71638,2542,8185,False,3,4,2,5,8,1,0,0,2,,4,6,0.3421052631578947,2022-03-12
319767,11981,1119,False,6,8,0,1,9,5,2,1,2,3,4,-6,0.7578289319934564,2024-04-06
297402,14419,8877,False,1,5,0,2,9,8,6,1,2,4,6,-2,0.6765288050838629,2024-02-20
89243,1331,6387,False,1,3,2,8,0,5,4,1,2,1,-1,-5,,2022-05-27
130622,8127,466,True,0,7,5,4,2,1,3,2,1,,2,5,0.9259259259259258,2022-09-01
342359,1120,11981,True,5,2,9,6,8,0,1,2,0,3,7,4,0.9302526825891311,2024-05-09
99247,474,472,True,3,4,2,1,8,5,0,2,0,3,-1,-1,0.9433962264150942,2022-05-14
79079,474,1209,True,3,4,8,1,0,2,5,2,0,4,1,-3,0.7019704433497538,2022-03-24
298831,12010,14137,True,2,8,1,9,0,6,5,2,0,-3,-1,-1,0.7109721661960468,2024-02-27
285014,11985,11981,True,9,8,2,4,0,6,1,2,0,-2,-3,6,0.6578947368421053,2023-11-17
164066,6387,11281,True,6,3,0,5,7,8,4,2,0,,6,-2,0.8771929824561404,2023-02-26
183789,6961,2406,True,7,6,3,4,5,8,0,2,0,2,3,2,0.7197597348798674,2023-04-17
69006,472,474,False,3,5,4,2,8,1,0,0,2,-1,1,-3,0.24812030075187974,2022-03-13
237270,6199,17,True,8,7,1,3,4,0,6,2,0,-3,4,-2,0.6081780538302277,2023-07-20
282932,10725,11058,True,6,2,0,8,1,4,9,2,0,1,5,-4,0.4834125430994316,2023-11-03
319772,11328,11981,True,6,0,8,1,5,2,9,2,1,6,-2,2,0.8457036825578077,2024-04-12
67364,637,1034,False,1,8,5,3,2,0,4,0,2,1,5,5,,2022-01-30
101864,8182,8185,False,1,5,4,3,2,0,8,0,2,-3,1,3,0.0990990990990992,2022-05-23
284213,14137,13532,False,6,9,2,8,0,1,4,1,2,,4,0,0.4011976047904191,2023-11-07
102089,2988,277,True,5,1,3,8,2,4,0,2,1,-5,6,6,0.4291845493562232,2022-05-21
213199,4915,2304,True,4,8,3,1,7,0,6,2,0,0,2,-2,0.7671957671957672,2023-05-25
104847,6387,878,True,3,2,1,5,8,0,4,2,1,,1,3,0.4504504504504504,2022-06-11
101860,8185,2542,True,3,2,5,8,0,1,4,2,0,2,3,-2,0.7936507936507936,2022-05-21
111524,1120,5944,True,1,4,2,8,5,0,3,2,0,9,6,1,0.9345794392523364,2022-07-04
222703,282,6387,False,0,1,4,8,7,3,6,1,2,,5,9,0.44260180578588537,2023-07-01
68994,397,1209,False,1,5,0,3,4,2,8,0,2,,5,10,0.2753623188405796,2022-02-13
298832,12010,12685,False,0,8,5,2,9,6,1,1,2,0,-1,3,0.5563643517607713,2024-02-27
78791,724,2355,True,5,4,2,1,0,3,8,2,0,,8,6,0.27322404371584696,2022-03-24
161213,2059,1001,True,1,0,2,5,7,4,3,2,0,2,1,-1,0.6289308176100629,2022-12-10
167634,277,294,True,1,3,2,7,4,5,0,2,0,1,6,5,0.8403361344537815,2023-01-28
103734,278,2934,True,3,2,1,5,0,4,8,2,0,1,5,1,,2022-05-28
184489,5448,624,False,7,1,4,3,0,8,6,0,2,2,3,1,0.2928535732133932,2023-05-06
295608,2406,7386,False,5,1,0,9,8,2,6,0,2,2,-6,2,0.5849479032119177,2024-02-19
76210,624,4330,True,2,3,0,1,4,5,8,2,0,,11,2,0.8620689655172414,2022-03-17
183791,6961,2,True,5,8,3,6,4,7,0,2,1,,4,-6,0.8706185176773411,2023-04-21
154181,2532,6387,False,1,0,3,4,7,2,5,0,2,2,0,4,0.11504424778761058,2022-10-25
295611,2359,120,True,2,9,6,0,1,8,5,2,1,-1,6,-5,0.8855799373040752,2024-02-17
279101,1837,11328,True,9,2,1,4,0,6,8,2,0,2,8,-2,0.6140747438215792,2023-10-21
99688,8127,337,True,2,4,1,5,0,3,8,2,0,,7,3,0.8130081300813008,2022-05-14
189057,2406,1034,False,6,7,0,3,4,1,8,0,2,-1,-4,6,0.32598039215686275,2023-05-25
173219,8877,397,True,7,3,0,4,5,8,6,2,0,,-2,-5,0.5600750938673342,2023-03-29
353156,2059,474,True,8,1,2,9,5,6,0,2,0,-1,0,-1,0.43845496820726965,2024-06-20
284216,5944,12010,False,9,1,6,8,0,4,2,0,2,,2,-3,0.11067193675889325,2023-11-05
353154,397,2593,False,2,5,9,8,0,1,6,1,2,-3,1,-1,0.23865215377489585,2024-06-19
99621,878,7031,True,3,2,0,1,8,4,5,2,0,1,-2,-6,0.6896551724137931,2022-05-19
72350,731,5944,False,5,0,2,8,4,1,3,0,2,,-3,-2,,2022-02-23
99720,188,2,True,8,3,1,2,4,0,5,2,0,-8,-6,-5,0.7299270072992701,2022-06-12
314624,11058,5248,True,9,0,1,8,6,5,2,2,0,-2,1,3,0.5803000740092848,2024-04-07
348064,17,2359,True,9,1,0,8,6,5,2,2,1,,1,1,0.6454030646235842,2024-05-24
99626,6199,7031,True,8,0,3,1,5,4,2,2,1,,8,-9,0.8620689655172414,2022-05-20
102106,918,8485,True,5,4,0,8,3,2,1,2,0,,6,2,0.9009009009009008,2022-05-21
274410,11985,1224,True,6,1,4,9,0,8,2,2,0,2,5,1,0.78125,2023-09-25
99773,4050,7397,False,3,2,1,0,8,5,4,0,2,-2,-1,2,0.14529914529914523,2022-05-15
130688,533,628,False,2,4,3,5,1,7,0,1,2,1,3,3,0.3421052631578947,2022-09-13
99764,2112,7397,False,4,8,1,3,2,5,0,0,2,,9,-1,0.17355371900826444,2022-05-12
68991,628,472,True,3,5,0,2,1,4,8,2,1,,9,6,0.5813953488372093,2022-02-12
84372,8185,5448,True,0,1,3,8,5,4,2,2,0,,10,9,0.7575757575757576,2022-04-10
297406,4915,397,True,6,9,8,5,0,1,2,2,1,1,1,6,0.8300041328006613,2024-02-21
156683,6751,1184,True,7,5,2,4,3,0,1,2,0,,1,4,0.32894736842105265,2022-11-22
106913,7397,6199,False,5,3,1,8,4,2,0,1,2,,8,6,0.6296296296296297,2022-06-23
319781,731,12064,True,9,6,2,1,5,0,8,2,1,3,-8,-3,0.5813953488372093,2024-04-21
342357,11981,12064,True,2,5,6,8,1,0,9,2,0,,1,-1,0.7529438405797102,2024-05-08
99718,1034,6675,True,3,0,2,5,1,4,8,2,1,,-2,-4,0.4504504504504504,2022-06-11
348059,1001,11981,True,0,2,6,1,9,5,8,2,0,,6,-3,0.9175084175084174,2024-05-24
342356,12685,1119,True,5,1,0,8,9,2,6,2,0,1,1,0,0.8338544923910778,2024-05-08
107026,2593,628,True,2,4,1,8,5,0,3,2,1,-1,8,6,0.4166666666666667,2022-06-18
51274,474,2,True,3,4,5,0,2,1,8,2,1,,9,0,0.54749970163504,2021-12-04
318913,7035,474,False,2,9,6,1,0,8,5,0,2,-2,-3,0,0.3541666666666667,2024-04-03
132449,3136,878,False,7,1,0,3,2,4,5,0,2,-1,4,1,0.36305732484076436,2022-09-17
314639,188,120,False,2,9,6,8,0,1,5,0,2,0,-1,-3,0.4579905992949472,2024-04-22
67336,533,6675,True,2,3,4,0,1,8,5,2,0,,9,8,,2022-01-29
348463,624,11058,False,2,0,9,5,6,8,1,1,2,,7,-1,0.7201565557729941,2024-05-31
184460,878,17,False,8,7,5,0,6,3,4,0,2,,-2,-7,0.11024992091110408,2023-03-27
296737,14,5448,True,5,1,2,8,6,0,9,2,1,2,2,2,0.7195172271508149,2024-02-19
159487,4462,9052,True,5,4,3,2,7,0,1,2,0,4,0,0,0.7692307692307692,2022-12-11
151864,918,1033,True,2,0,3,1,5,4,7,2,1,5,-1,1,,2022-10-14
285009,11328,804,True,8,0,1,4,2,6,9,2,0,,2,3,0.800820039720674,2023-11-16
76235,4050,6387,False,5,2,3,8,1,0,4,1,2,,10,2,0.6932515337423313,2022-03-24
183782,7386,2355,True,5,4,8,3,0,6,7,2,1,,-4,-2,0.5988882911959835,2023-04-09
278616,188,8185,True,9,4,1,2,8,0,6,2,1,0,4,1,0.44730025901574016,2023-10-08
51273,2,2406,True,1,3,5,8,0,2,4,2,1,,0,7,0.9709653092006032,2021-12-02
106458,6199,6387,False,8,3,1,0,5,4,2,0,2,,5,3,0.6047430830039525,2022-06-16
70300,2406,4894,False,1,8,4,3,0,5,2,1,2,-1,-1,-2,0.2857142857142857,2022-03-13
318933,397,4915,True,2,1,5,6,9,0,8,2,1,-2,-1,4,0.2616120218579235,2024-04-25
159139,8304,5448,True,3,1,7,2,0,5,4,2,0,,3,-3,0.5128205128205129,2022-11-26
99623,6199,5366,True,0,4,3,5,8,2,1,2,0,1,8,1,0.7352941176470588,2022-05-19
286648,14,1120,True,4,8,0,2,6,1,9,2,0,-2,-1,6,0.342193777445576,2023-12-06
232730,2,120,True,4,6,0,3,8,7,1,2,1,6,1,-3,0.68865959863688,2023-07-16
184515,8185,6199,True,6,0,7,3,8,4,1,2,1,0,4,3,0.8514492753623188,2023-05-20
69008,6460,474,False,3,5,1,2,8,4,0,0,2,,6,0,0.15912945166760878,2022-03-06
123324,337,5248,True,1,8,3,4,2,5,0,2,1,4,0,-2,0.6944444444444444,2022-08-04
103015,4993,7397,False,1,3,2,8,5,0,4,1,2,-2,0,8,0.0990990990990992,2022-05-28
89237,6387,7040,False,3,1,8,4,2,0,5,1,2,-1,-5,1,0.5169082125603864,2022-05-26
167352,397,8185,False,3,5,6,8,0,7,4,1,2,,-2,8,0.09902597402597407,2023-02-14
281030,2355,2406,False,0,6,4,1,2,9,8,0,2,3,-5,4,0.25893635571054924,2023-11-11
295615,2355,11058,False,1,2,6,8,9,5,0,1,2,,-9,-4,0.2394447657605553,2024-02-18
106922,6199,7397,False,3,1,2,8,0,4,5,1,2,1,5,5,0.37106918238993714,2022-06-25
167367,120,1120,True,4,3,0,8,6,5,7,2,1,,9,4,0.8333333333333334,2023-02-23
312777,17,624,True,9,1,5,2,6,8,0,2,0,-1,8,1,0.5855161787365177,2024-03-21
183810,2359,2355,True,6,0,3,1,8,4,7,2,0,1,0,-6,0.8033294618660471,2023-05-07
69915,797,918,False,3,4,5,2,1,8,0,0,2,0,4,3,0.1867768595041322,2022-02-12
99705,642,5248,False,4,0,3,2,1,5,8,0,2,1,7,5,0.5833333333333333,2022-05-27
303094,2593,8877,False,9,5,0,2,6,8,1,0,2,2,7,4,0.8366013071895425,2024-02-29
70070,637,2,False,8,2,5,0,3,4,1,1,2,-3,-3,-1,0.23076923076923084,2022-03-04
159492,1120,908,False,1,2,3,0,4,5,7,1,2,10,5,-6,0.8432601880877743,2022-12-19
296735,14,6387,True,5,1,0,9,6,2,8,2,0,,-1,3,0.6135200240891298,2024-02-17
274403,11328,11985,True,4,9,2,1,8,6,0,2,0,,-2,8,0.7407407407407407,2023-09-24
235016,7969,12694,False,1,8,7,6,0,4,3,0,2,,7,4,0.20165394402035625,2023-06-30
49330,2499,4915,False,8,5,1,2,4,3,0,1,2,-2,3,2,,2021-11-10
286643,4050,8185,False,9,2,8,6,0,4,1,1,2,,1,-1,0.038372630605640334,2023-12-05
278906,11980,11981,False,9,6,8,1,2,4,0,1,2,,3,0,0.33333333333333337,2023-10-13
348467,624,1120,True,6,0,2,5,1,9,8,2,0,3,4,2,0.8012820512820513,2024-06-01
183800,1034,2355,True,5,6,8,3,0,4,7,2,0,,-3,-7,0.7635367488488662,2023-04-25
106460,6387,4330,True,3,2,1,0,5,8,4,2,1,,4,9,0.7462686567164178,2022-06-19
70080,8127,1615,True,3,8,2,5,0,1,4,2,0,,1,-2,0.7936507936507936,2022-03-13
289449,1184,4733,True,2,6,1,0,4,9,8,2,0,,2,1,0.9852455833818676,2023-12-15
314323,6199,278,True,5,0,1,8,6,2,9,2,1,4,2,-6,0.7413916195288044,2024-04-23
318916,474,1184,False,2,0,1,9,8,5,6,0,2,7,0,1,0.49619289340101524,2024-04-05
184465,17,278,True,5,0,8,4,6,3,7,2,1,,-4,-7,0.8977455716586151,2023-04-02
99780,4993,7397,False,4,3,1,0,5,2,8,1,2,-1,3,5,0.04761904761904767,2022-05-20
106166,2988,277,True,5,0,3,2,8,1,4,2,1,-4,8,6,0.3125,2022-06-11
220296,8185,1837,True,8,1,6,4,3,7,0,2,0,,1,0,0.5456626102489672,2023-06-11
295617,11058,5248,False,6,2,1,0,9,5,8,0,2,,-2,5,0.462962962962963,2024-02-24
183809,6961,120,True,3,6,7,1,0,8,4,2,0,,6,0,0.7944514501891551,2023-05-07
184517,14,5448,True,8,0,7,6,1,4,3,2,1,1,0,-3,0.4469961856325493,2023-05-21
278901,13576,13514,False,9,6,8,1,2,4,0,0,2,,0,2,,2023-10-13
191766,5443,11981,True,7,5,3,8,4,6,0,2,1,2,-2,1,0.5628664495114006,2023-04-11
183786,1034,7386,False,0,4,6,3,7,5,8,1,2,,2,-2,0.767515191679716,2023-04-15
337407,188,11058,False,2,8,9,5,6,0,1,0,2,,3,-1,0.5515605293187323,2024-05-08
314628,11058,120,False,9,0,6,2,8,1,5,0,2,,2,-7,0.45314367678699496,2024-04-13
314351,6199,14,True,9,6,1,0,8,4,5,2,1,-4,-1,-9,0.4335585585585585,2024-06-24
112329,2359,533,True,5,3,1,2,0,8,4,2,1,,4,2,,2022-07-16
76234,624,4150,True,3,2,0,1,4,8,5,2,0,0,10,5,0.8771929824561404,2022-03-24
232736,2,2359,False,4,1,0,6,8,3,7,0,2,-1,1,-8,0.656262486191741,2023-07-18
292034,13514,11981,False,6,2,9,8,0,4,1,0,2,2,-2,-4,0.6010596110529489,2023-12-28
184478,17,8185,False,6,8,5,0,3,4,7,1,2,-1,5,7,0.1865079365079365,2023-04-22
329909,17,14,False,5,8,6,1,9,0,2,1,2,-5,1,2,0.6938670748439002,2024-05-04
232732,188,2,True,4,6,1,0,7,3,8,2,1,-1,1,0,0.5993396497272466,2023-07-17
108234,7386,7332,False,0,2,4,1,3,4,5,1,2,1,4,0,0.6515679442508711,2022-06-21
183813,5248,7386,True,8,7,4,1,6,3,0,2,0,,2,-7,0.8977455716586151,2023-05-13
298687,12685,731,True,6,2,5,1,0,9,8,2,0,2,-2,-4,0.6044999634743224,2024-02-22
71640,2554,8182,True,8,4,0,2,5,3,1,2,0,,-1,8,,2022-03-13
318926,397,1001,True,6,1,0,2,8,9,5,2,0,1,0,-3,0.2315608919382504,2024-04-18
151866,918,8369,False,2,4,7,3,5,1,0,1,2,1,1,-1,0.6,2022-10-14
314305,6199,878,False,9,0,1,6,8,2,5,1,2,-1,3,-2,0.49358974358974356,2024-04-08
348473,11058,17,False,1,8,9,2,0,6,5,0,2,,1,4,0.2700341005967604,2024-06-07
348063,11058,14,True,8,1,9,0,2,5,6,2,1,,1,-1,0.7447397563676633,2024-05-23
51268,3531,427,True,3,2,4,5,0,1,8,2,0,,6,5,0.38242176074875694,2021-12-06
247101,8185,6961,True,3,4,1,7,6,8,0,2,1,-3,-3,2,0.4303259765444639,2023-08-06
183812,2406,120,False,6,8,0,1,7,3,4,1,2,,-2,-4,0.5053012165925637,2023-05-13
94309,120,8370,True,3,0,1,5,4,8,2,2,0,7,3,3,,2022-04-29
189051,1034,5248,False,3,6,1,7,4,8,0,1,2,6,9,2,0.7468944004216385,2023-05-23
319779,12010,1119,False,2,5,0,9,6,1,8,0,2,2,3,-7,0.6998207885304659,2024-04-20
186438,12010,731,True,8,7,3,0,6,4,5,2,0,-1,-4,-3,0.5747126436781609,2023-04-02
130626,6961,5448,True,2,5,7,3,1,0,4,2,0,2,2,1,0.7575757575757576,2022-09-07
112290,7397,2988,False,5,2,3,0,8,4,1,1,2,,0,1,0.180327868852459,2022-07-12
101877,8185,8086,True,3,1,5,8,0,4,2,2,0,2,7,1,0.9803921568627451,2022-06-05
314310,14,8185,False,5,9,6,0,2,8,1,1,2,-5,-2,6,0.29546018357727605,2024-04-13
167639,6869,277,False,3,5,2,1,7,4,0,0,2,-4,2,9,0.06542056074766356,2023-02-01
314302,6199,8185,False,5,0,1,8,6,9,2,0,2,-1,3,-2,0.35674691817655335,2024-04-06
99630,4251,6199,True,5,8,0,3,1,4,2,2,0,,1,8,0.37735849056603776,2022-05-22
319783,14137,12010,True,2,8,0,6,9,1,5,2,1,1,-5,-1,0.3875448028673835,2024-04-26
102784,6199,4150,True,2,0,5,8,1,4,3,2,0,-4,4,2,0.7518796992481203,2022-05-26
319792,12010,11328,False,2,0,8,1,5,6,9,0,2,2,-1,4,0.1628135070758021,2024-05-04
213201,4915,1184,False,7,1,4,8,6,3,0,0,2,2,2,2,0.46761491481838635,2023-05-26
111515,1120,6094,False,3,5,8,2,0,1,2,1,2,0,9,1,0.6632996632996633,2022-07-01
161204,474,1184,True,3,2,4,0,1,5,7,2,0,1,-2,-1,0.6993006993006994,2022-12-09
314344,878,278,True,1,9,2,8,5,0,6,2,0,2,0,-4,0.7634032634032634,2024-06-17
184485,878,8185,False,1,0,6,3,8,4,7,1,2,,-1,9,0.04753265602322215,2023-04-30
183814,2355,2,False,3,8,0,4,1,6,7,0,2,1,-7,-4,0.21870231337361906,2023-05-14
163375,6387,799,True,3,5,1,0,2,4,7,2,0,2,3,8,0.8264462809917356,2022-12-22
278615,1120,8185,False,0,1,9,4,6,2,8,1,2,1,5,-1,0.6091603053435115,2023-10-08
94327,2815,1034,False,0,2,8,1,3,5,4,0,2,3,5,7,,2022-04-30
67363,6675,6461,True,3,1,2,8,0,4,5,2,0,,4,5,,2022-01-30
167360,1034,6961,False,0,5,4,6,8,7,3,1,2,,2,10,0.4818652849740932,2023-02-19
186413,12010,1120,False,7,5,0,3,6,4,7,0,2,,4,4,,2023-03-24
235567,9052,804,True,0,3,7,6,1,4,8,2,1,-1,1,0,0.5747126436781609,2023-07-03
319766,13790,14137,False,9,2,0,5,1,8,6,1,2,,-3,-1,0.6275488972118186,2024-04-05
314632,188,5248,True,2,5,1,0,6,9,8,2,1,4,-4,2,0.7054848966613672,2024-04-15
94321,2,6461,True,5,2,3,4,1,8,0,2,1,,-2,5,,2022-04-29
186426,4683,11328,False,3,0,5,4,8,7,6,0,2,,-3,2,0.19302566761731915,2023-03-30
123863,367,2406,False,8,3,2,4,0,1,5,0,2,,1,4,0.2592592592592593,2022-08-08
97202,7854,5248,False,0,5,4,1,3,2,8,0,2,4,6,0,0.4505494505494506,2022-05-07
314349,278,5448,True,8,5,1,6,9,4,0,2,1,-3,-7,-4,0.35550530745556186,2024-06-23
314308,14,278,False,5,8,1,2,6,0,9,1,2,1,-3,-7,0.8162373145979703,2024-04-09
191769,1837,1211,True,8,7,5,6,4,0,3,2,1,0,6,1,0.8130081300813008,2023-04-13
97735,4686,1184,True,5,2,8,3,0,4,1,2,1,1,7,1,0.6896551724137931,2022-05-24
123047,466,6387,True,0,8,3,5,2,1,4,2,1,,2,4,0.3484320557491289,2022-08-05
184049,7035,397,False,3,6,4,8,0,7,1,1,2,,-5,-2,0.34836135167260995,2023-05-04
297255,17,5448,True,2,8,1,9,0,5,6,2,0,-3,1,0,0.5636891524586114,2024-02-22
186406,12010,4462,False,0,5,8,4,6,7,3,0,2,,5,4,,2023-03-22
85528,8185,8127,False,1,3,2,4,5,0,8,1,2,,10,2,0.5370370370370371,2022-04-17
237271,5448,6199,True,4,1,8,7,3,6,0,2,0,-1,-2,4,0.40441176470588236,2023-07-21
318939,4915,2593,True,9,8,5,6,2,0,1,2,1,-5,1,1,0.523617622063218,2024-05-02
296730,5448,918,True,2,8,6,0,5,1,9,2,0,1,-1,-3,0.6759534140214661,2024-02-18
307572,7386,2,False,1,6,2,5,0,8,9,0,2,-2,3,4,0.20554854981084492,2024-02-26
130618,2359,474,True,3,7,5,2,4,0,1,2,0,,3,6,0.3236245954692557,2022-08-31
183805,6961,2355,True,6,4,3,1,0,7,8,2,1,-1,6,-7,0.9480589503953989,2023-05-01
76229,7397,2032,True,3,4,8,2,1,5,0,2,0,1,9,2,0.3846153846153846,2022-03-21
235371,4915,8877,True,4,1,8,3,0,6,7,2,1,2,-5,-7,0.8496543778801844,2023-07-21
184052,2304,2059,True,7,1,3,4,8,6,0,2,1,0,3,-6,0.583095335237318,2023-05-10
123860,7269,2406,False,8,1,2,4,0,3,5,0,2,,-1,4,0.48453608247422675,2022-08-06
353159,397,8877,False,2,1,0,5,9,6,8,0,2,-3,-2,-5,0.31134040136311997,2024-06-21
99711,5248,8127,True,3,4,5,2,8,1,0,2,1,,6,11,0.2824858757062147,2022-06-03
319794,12685,1120,False,6,8,5,0,2,9,1,0,2,-5,1,6,0.27638453500522464,2024-05-05
297408,4915,474,True,9,1,5,6,8,2,0,2,0,-1,3,4,0.6289556962025316,2024-02-23
69123,918,797,False,3,4,5,2,0,8,1,1,2,1,5,6,0.7270018621973929,2022-02-05
318929,2593,7035,True,6,0,9,8,5,1,2,2,0,2,1,-7,0.9478885893980233,2024-04-19
168995,11058,10713,True,1,5,2,3,0,4,7,2,1,,1,8,0.7407407407407407,2023-02-10
102094,5448,104,True,0,2,8,3,1,4,5,2,1,,2,5,,2022-05-22
99073,7332,6961,False,3,8,2,4,0,1,5,0,2,,4,3,0.04761904761904767,2022-05-22
159481,1120,6094,True,1,3,4,2,0,7,5,2,1,-1,3,-2,0.819672131147541,2022-12-08
286749,516,6199,False,8,6,1,0,2,4,9,0,2,,5,2,0.2830712303422756,2024-01-14
303088,1034,2,False,1,6,2,5,0,9,8,1,2,0,2,1,0.6098859315589353,2024-03-02
359610,731,12685,False,6,0,5,1,8,9,4,1,2,-4,-2,-2,0.10685805422647526,2024-06-23
51291,474,188,True,3,4,8,5,0,1,2,2,0,,9,6,0.756019627981285,2021-12-08
196156,6675,11602,True,4,0,3,7,1,6,8,2,0,2,1,-3,0.9132610508757297,2023-05-12
107528,8326,474,True,2,0,4,8,5,3,1,2,1,1,-2,3,0.5714285714285714,2022-06-19
64817,624,7987,True,2,4,0,1,5,8,3,2,0,,11,9,,2022-02-26
314650,2,2406,True,9,6,2,0,5,8,1,2,0,2,-1,-8,0.8970233306516493,2024-05-03
312798,2,8877,True,5,0,9,2,8,6,1,2,0,,4,10,0.5334281650071123,2024-03-16
123322,6675,2,True,1,3,4,8,2,0,5,2,1,2,2,-9,0.42372881355932207,2022-08-04
296738,6387,918,False,6,2,0,1,9,5,8,1,2,2,0,-7,0.7606624319419237,2024-02-19
167354,1001,5248,False,5,8,6,3,0,7,4,0,2,,-5,1,0.38051400076716535,2023-02-15
154387,4150,6387,False,2,1,3,5,7,0,4,0,2,-1,0,7,0.26470588235294124,2022-10-28
79075,2593,8326,True,2,0,5,4,3,1,8,2,1,2,8,7,0.4504504504504504,2022-03-23
342361,12685,11981,False,5,0,6,2,9,8,1,1,2,0,-2,1,0.49737320670842594,2024-05-10
68990,257,2593,False,2,4,1,3,5,0,8,1,2,2,7,-2,0.504950495049505,2022-02-11
94339,120,793,True,2,5,8,0,4,3,1,2,1,1,2,4,0.9009009009009008,2022-04-30
76236,7397,624,False,0,5,2,3,1,4,8,0,2,,9,10,0.5166919226707076,2022-03-25
184483,5448,6199,True,4,0,7,1,8,6,3,2,1,,0,0,0.5360009172208209,2023-04-29
160003,7386,4894,True,2,0,7,1,5,3,4,2,1,-1,4,-1,0.78125,2022-12-02
106448,7397,878,True,3,0,8,1,4,2,5,2,0,,8,0,0.9259259259259258,2022-06-16
341820,2593,1001,False,9,1,0,5,2,6,8,0,2,0,2,5,0.44587707987965863,2024-05-10
160005,7386,2359,False,5,1,7,3,2,4,0,1,2,,4,1,0.3006993006993006,2022-12-03
212534,6675,11058,True,6,3,7,8,0,1,4,2,0,1,3,-5,0.8371864929241979,2023-06-07
70299,420,6961,False,3,8,2,1,0,5,4,0,2,,-8,5,0.04286499358856938,2022-03-12
159092,4210,918,True,2,1,7,4,5,3,0,2,0,,4,0,0.8264462809917356,2022-11-25
64824,7987,6387,False,4,2,8,3,5,1,8,0,2,,6,4,,2022-02-26
314645,2,6961,False,2,1,8,9,6,5,0,0,2,-1,2,-8,0.6496072655866469,2024-04-27
69877,188,120,True,3,4,1,5,2,8,0,2,0,0,8,-2,0.6244164332399627,2022-02-11
285017,12685,11985,False,2,8,9,4,0,6,1,1,2,-4,3,1,0.3719977951019765,2023-11-20
294183,120,10725,False,9,5,1,2,0,8,6,0,2,,-4,8,0.5391313581820113,2024-01-13
319791,11981,731,False,9,5,6,0,1,2,8,0,2,-6,2,-5,0.6181818181818182,2024-05-04
111506,1120,731,True,3,8,2,4,1,0,5,2,0,6,5,-7,0.9900990099009901,2022-06-28
68285,6199,6389,True,5,0,3,2,8,4,1,2,1,-2,-5,2,0.5818870733110051,2022-02-18
183780,2359,2406,False,6,8,3,4,5,7,0,1,2,,6,-1,0.6510244707710235,2023-04-08
77786,8127,533,True,2,4,3,5,0,8,1,2,1,,3,3,0.7092555331991952,2022-03-17
164031,6387,2112,True,5,4,0,3,7,6,8,2,1,2,6,5,0.7352941176470588,2023-03-08
164052,6387,2917,False,6,8,7,5,4,3,0,1,2,2,8,0,0.8312848526231933,2023-02-17
314630,2355,7386,True,1,2,6,8,5,9,0,2,0,1,-6,2,0.5284236288797419,2024-04-14
185977,11058,10725,False,3,5,7,0,4,8,6,1,2,2,4,0,0.7155569680597489,2023-03-23
184035,2359,6961,False,7,8,3,1,0,4,6,0,2,-2,0,3,0.2643479201601125,2023-05-19
220290,1034,4915,True,3,7,4,1,6,0,8,2,1,,1,-2,0.5572111504314894,2023-06-11
232917,11195,6675,False,0,3,7,8,4,1,6,0,2,,0,3,0.16069672706840848,2023-07-01
286645,624,4050,True,1,0,8,6,9,4,2,2,0,0,0,-1,0.8990485405579745,2023-12-07
314328,6199,8304,False,1,8,5,0,9,6,2,1,2,1,1,0,0.5963541666666666,2024-04-28
104971,277,6869,True,2,8,3,0,5,1,4,2,0,2,3,6,0.5555555555555556,2022-06-05
184495,6199,8185,True,6,1,7,8,0,4,3,2,0,-2,-5,8,0.14971789062152918,2023-05-13
186422,4462,1211,False,0,3,5,4,7,6,8,1,2,0,5,3,0.45618041678561233,2023-03-29
221182,11985,9052,False,7,3,4,8,6,0,1,1,2,-2,-2,-1,0.23076923076923084,2023-06-04
71635,8075,8185,False,3,4,5,1,0,8,2,0,2,,-5,6,0.09090909090909094,2022-03-10
71636,8088,8182,False,8,0,3,2,1,5,4,1,2,,-5,8,0.019607843137254943,2022-03-11
99076,2406,7332,True,1,5,0,4,2,8,3,2,0,,-2,0,0.6756756756756757,2022-05-28
184050,4915,474,True,7,8,4,0,1,3,6,2,0,-3,8,4,0.8098360655737705,2023-05-05
112917,6675,4345,False,3,8,2,1,4,5,0,1,2,1,6,8,0.7849462365591398,2022-07-07
314301,918,5448,False,2,8,1,6,9,5,0,1,2,-5,-4,-1,0.22723475355054307,2024-04-06
77811,7391,2406,True,1,5,0,8,4,2,3,2,1,-1,5,2,0.5848753292061429,2022-03-23
106452,1110,878,True,3,0,2,4,8,1,5,2,1,-1,-2,2,0.6578947368421053,2022-06-19
348474,120,1001,False,0,2,6,8,9,1,5,0,2,1,5,3,0.5694752402069475,2024-06-07
